"","trending_date","title","channel_title","category_id","publish_time","tags","views","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","video_error_or_removed"
"57","17.08.12","Morgan Freeman Hosts the Breakthrough Prize | Nat Geo Live","National Geographic",24,"2017-12-04T04:38:50.000Z","nat geo live|national geographic live|national geographic|nat geo|natgeo|science|culture|live|photographers|scientists|morgan freeman|morgan freeman breakthrough prize|morgan freeman nat geo|the story of us|breakthrough prize|Wiz Khalifa|mila kunis|ashton kutcher|kerry washington|ron howard|nana ou-yang|john urschel|miss usa kara mccullough|mark zuckerberg|sergey bring|yuri milner|julia milner|priscilla chan|anne qojcicki|nat geo breakthrough",72340,1564,150,105,"https://i.ytimg.com/vi/hKqzBGE5w-0/default.jpg","False","False","False"
"58","17.08.12","Ed Sheeran - Perfect Duet (with Beyoncé) [Official Audio]","Ed Sheeran",10,"2017-12-01T00:54:56.000Z","edsheeran|ed sheeran|acoustic|live|cover|official|remix|official video|lyrics|session|beyonce|beyonce live",36101955,998395,22585,50709,"https://i.ytimg.com/vi/817P8W8-mGE/default.jpg","False","False","False"
"59","17.09.12","SNL Invisible Box Challenge","Saturday Night Live",24,"2017-12-07T20:08:52.000Z","snl|saturday night live|invisible box challenge|chris redd|melissa villasenor|kyle mooney|beck bennett|alex moffat|s43|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|challenge|Chris Redd|Melissa Villaseñor|Kyle Mooney|box|box challenge|step challenge|invisible step challenge|bts",368166,3175,2352,581,"https://i.ytimg.com/vi/iU4J2FF23Do/default.jpg","False","False","False"
"60","17.09.12","LeBron James is 'obviously' the NBA MVP this season | First Take | ESPN","ESPN",17,"2017-12-06T17:15:18.000Z","espn|first take|first take today|first take daily|first take live|first|take|lebron james|lebron|james|obviously|nba|mvo|season|nba mvp|nba mvp season|lebron james mvp|lebron james cavaliers|cleveland cavaliers|cavaliers|cavs",266456,2357,495,1816,"https://i.ytimg.com/vi/BEcs3TL8DII/default.jpg","False","False","False"
"61","17.09.12","Morgan Freeman Hosts the Breakthrough Prize | Nat Geo Live","National Geographic",24,"2017-12-04T04:38:50.000Z","nat geo live|national geographic live|national geographic|nat geo|natgeo|science|culture|live|photographers|scientists|morgan freeman|morgan freeman breakthrough prize|morgan freeman nat geo|the story of us|breakthrough prize|Wiz Khalifa|mila kunis|ashton kutcher|kerry washington|ron howard|nana ou-yang|john urschel|miss usa kara mccullough|mark zuckerberg|sergey bring|yuri milner|julia milner|priscilla chan|anne qojcicki|nat geo breakthrough",73201,1575,151,108,"https://i.ytimg.com/vi/hKqzBGE5w-0/default.jpg","False","False","False"
"62","17.10.12","James Franco Audience Questions Monologue - SNL","Saturday Night Live",24,"2017-12-10T06:14:05.000Z","SNL|Saturday Night Live|SNL Season 43|Episode 1733|James Franco|James Franco Monologue|Seth Rogen|Jonah Hill|Steve Martin|s43|s43e8|episode 8|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|producer|director|The Disaster Artist|Pineapple Express|Future World|Sausage Party|Seth Rogan|SZA|CTRL|Love Galore|Supermodel",9423,785,17,129,"https://i.ytimg.com/vi/ZYCDNf1a-kY/default.jpg","False","False","False"
"63","17.10.12","LeBron James is 'obviously' the NBA MVP this season | First Take | ESPN","ESPN",17,"2017-12-06T17:15:18.000Z","espn|first take|first take today|first take daily|first take live|first|take|lebron james|lebron|james|obviously|nba|mvo|season|nba mvp|nba mvp season|lebron james mvp|lebron james cavaliers|cleveland cavaliers|cavaliers|cavs",283360,2466,512,1858,"https://i.ytimg.com/vi/BEcs3TL8DII/default.jpg","False","False","False"
"64","17.10.12","Morgan Freeman Hosts the Breakthrough Prize | Nat Geo Live","National Geographic",24,"2017-12-04T04:38:50.000Z","nat geo live|national geographic live|national geographic|nat geo|natgeo|science|culture|live|photographers|scientists|morgan freeman|morgan freeman breakthrough prize|morgan freeman nat geo|the story of us|breakthrough prize|Wiz Khalifa|mila kunis|ashton kutcher|kerry washington|ron howard|nana ou-yang|john urschel|miss usa kara mccullough|mark zuckerberg|sergey bring|yuri milner|julia milner|priscilla chan|anne qojcicki|nat geo breakthrough",75312,1585,152,105,"https://i.ytimg.com/vi/hKqzBGE5w-0/default.jpg","False","False","False"
"65","17.11.12","Visit with Santa Cold Open - SNL","Saturday Night Live",24,"2017-12-10T08:30:47.000Z","SNL|Saturday Night Live|SNL Season 43|Episode 1733|James Franco|Kate McKinnon|Kenan Thompson|Christmas|Santa Claus|s43|s43e8|episode 8|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|producer|director|The Disaster Artist|Pineapple Express|Future World|Sausage Party|Seth Rogan|SZA|CTRL|Love Galore|Supermodel",1480152,20593,2873,2883,"https://i.ytimg.com/vi/A8HLnDP6uRM/default.jpg","False","False","False"
"66","17.11.12","Live From The Red Carpet Of Star Wars: The Last Jedi","Star Wars",24,"2017-12-10T02:40:15.000Z","[none]",543838,13833,521,1726,"https://i.ytimg.com/vi/UVNIEszp2UQ/default.jpg","False","False","False"
"67","17.11.12","LeBron James is 'obviously' the NBA MVP this season | First Take | ESPN","ESPN",17,"2017-12-06T17:15:18.000Z","espn|first take|first take today|first take daily|first take live|first|take|lebron james|lebron|james|obviously|nba|mvo|season|nba mvp|nba mvp season|lebron james mvp|lebron james cavaliers|cleveland cavaliers|cavaliers|cavs",297306,2522,538,1919,"https://i.ytimg.com/vi/BEcs3TL8DII/default.jpg","False","False","False"
"68","17.12.12","Heart-Wrenching Video: Starving Polar Bear on Iceless Land | National Geographic","National Geographic",15,"2017-12-11T18:00:02.000Z","national geographic|nat geo|natgeo|animals|wildlife|science|explore|discover|survival|nature|documentary|polar bear|starving|arctic|sea ice|melt|climate change|Paul Nicklen|Heart-Wrenching|Iceless Land|starving polar bear|spotted|photographer|expedition|the Baffin Islands|PLivjPDlt6ApRfQqtRw7JkGCLvezGeMBB2|PLivjPDlt6ApRiBHpsyXWG22G8RPNZ6jlb|PLivjPDlt6ApTjurXykShuUqp7LQcj9s8s|Polar Bear on Iceless Land|polar bear was spotted|expedition in the Baffin Islands",140625,4861,612,2841,"https://i.ytimg.com/vi/_JhaVNJb3ag/default.jpg","False","False","False"
"69","17.12.12","Visit with Santa Cold Open - SNL","Saturday Night Live",24,"2017-12-10T08:30:47.000Z","SNL|Saturday Night Live|SNL Season 43|Episode 1733|James Franco|Kate McKinnon|Kenan Thompson|Christmas|Santa Claus|s43|s43e8|episode 8|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|producer|director|The Disaster Artist|Pineapple Express|Future World|Sausage Party|Seth Rogan|SZA|CTRL|Love Galore|Supermodel",2142164,25281,3816,3545,"https://i.ytimg.com/vi/A8HLnDP6uRM/default.jpg","False","False","False"
"70","17.12.12","Live From The Red Carpet Of Star Wars: The Last Jedi","Star Wars",24,"2017-12-10T02:40:15.000Z","[none]",660797,14706,619,1843,"https://i.ytimg.com/vi/UVNIEszp2UQ/default.jpg","False","False","False"
"71","17.12.12","LeBron James is 'obviously' the NBA MVP this season | First Take | ESPN","ESPN",17,"2017-12-06T17:15:18.000Z","espn|first take|first take today|first take daily|first take live|first|take|lebron james|lebron|james|obviously|nba|mvo|season|nba mvp|nba mvp season|lebron james mvp|lebron james cavaliers|cleveland cavaliers|cavaliers|cavs",309357,2570,548,1915,"https://i.ytimg.com/vi/BEcs3TL8DII/default.jpg","False","False","False"
"72","17.13.12","Heart-Wrenching Video: Starving Polar Bear on Iceless Land | National Geographic","National Geographic",15,"2017-12-11T18:00:02.000Z","national geographic|nat geo|natgeo|animals|wildlife|science|explore|discover|survival|nature|documentary|polar bear|starving|arctic|sea ice|melt|climate change|Paul Nicklen|Heart-Wrenching|Iceless Land|starving polar bear|spotted|photographer|expedition|the Baffin Islands|PLivjPDlt6ApRfQqtRw7JkGCLvezGeMBB2|PLivjPDlt6ApRiBHpsyXWG22G8RPNZ6jlb|PLivjPDlt6ApTjurXykShuUqp7LQcj9s8s|Polar Bear on Iceless Land|polar bear was spotted|expedition in the Baffin Islands",512127,10004,1455,5971,"https://i.ytimg.com/vi/_JhaVNJb3ag/default.jpg","False","False","False"
"73","17.13.12","Visit with Santa Cold Open - SNL","Saturday Night Live",24,"2017-12-10T08:30:47.000Z","SNL|Saturday Night Live|SNL Season 43|Episode 1733|James Franco|Kate McKinnon|Kenan Thompson|Christmas|Santa Claus|s43|s43e8|episode 8|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|producer|director|The Disaster Artist|Pineapple Express|Future World|Sausage Party|Seth Rogan|SZA|CTRL|Love Galore|Supermodel",2432846,26599,4117,3691,"https://i.ytimg.com/vi/A8HLnDP6uRM/default.jpg","False","False","False"
"74","17.13.12","Live From The Red Carpet Of Star Wars: The Last Jedi","Star Wars",24,"2017-12-10T02:40:15.000Z","[none]",717330,15078,639,1619,"https://i.ytimg.com/vi/UVNIEszp2UQ/default.jpg","False","False","False"
"75","17.13.12","LeBron James is 'obviously' the NBA MVP this season | First Take | ESPN","ESPN",17,"2017-12-06T17:15:18.000Z","espn|first take|first take today|first take daily|first take live|first|take|lebron james|lebron|james|obviously|nba|mvo|season|nba mvp|nba mvp season|lebron james mvp|lebron james cavaliers|cleveland cavaliers|cavaliers|cavs",318840,2613,560,1952,"https://i.ytimg.com/vi/BEcs3TL8DII/default.jpg","False","False","False"
"76","17.14.12","Heart-Wrenching Video: Starving Polar Bear on Iceless Land | National Geographic","National Geographic",15,"2017-12-11T18:00:02.000Z","national geographic|nat geo|natgeo|animals|wildlife|science|explore|discover|survival|nature|documentary|polar bear|starving|arctic|sea ice|melt|climate change|Paul Nicklen|Heart-Wrenching|Iceless Land|starving polar bear|spotted|photographer|expedition|the Baffin Islands|PLivjPDlt6ApRfQqtRw7JkGCLvezGeMBB2|PLivjPDlt6ApRiBHpsyXWG22G8RPNZ6jlb|PLivjPDlt6ApTjurXykShuUqp7LQcj9s8s|Polar Bear on Iceless Land|polar bear was spotted|expedition in the Baffin Islands",645090,11212,1659,6561,"https://i.ytimg.com/vi/_JhaVNJb3ag/default.jpg","False","False","False"
"77","17.14.12","Thunder officially on the clock | The Jump | ESPN","ESPN",17,"2017-12-12T20:37:50.000Z","espn|espn live|the jump|rachel nichols|thunder|okc|oklahoma city|oklahoma city thunder|paul george|paul|george|paul george thunder|paul george trade|nba|basketball",193304,1598,86,826,"https://i.ytimg.com/vi/Dm9iTlsaie4/default.jpg","False","False","False"
"78","17.14.12","Visit with Santa Cold Open - SNL","Saturday Night Live",24,"2017-12-10T08:30:47.000Z","SNL|Saturday Night Live|SNL Season 43|Episode 1733|James Franco|Kate McKinnon|Kenan Thompson|Christmas|Santa Claus|s43|s43e8|episode 8|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|producer|director|The Disaster Artist|Pineapple Express|Future World|Sausage Party|Seth Rogan|SZA|CTRL|Love Galore|Supermodel",2604640,27348,4291,3632,"https://i.ytimg.com/vi/A8HLnDP6uRM/default.jpg","False","False","False"
"79","17.14.12","Live From The Red Carpet Of Star Wars: The Last Jedi","Star Wars",24,"2017-12-10T02:40:15.000Z","[none]",760870,15312,657,1637,"https://i.ytimg.com/vi/UVNIEszp2UQ/default.jpg","False","False","False"
"80","17.15.12","The Last Jedi Cast Answers YOUR Questions, Behind the Scenes of the Red Carpet Live Stream, & More!","Star Wars",24,"2017-12-13T21:43:09.000Z","The Star Wars Show|Star Wars Show|Andi Gutierrez|Anthony Carboni|Lucasfilm|Star Wars|Star Wars: The Last Jedi|Rian Johnson|Daisy Ridley|The Last Jedi Red Carpet|The Last Jedi World Premiere|Sphero BB-8|Sphero|BB-8|Star Wars Battlefront II|Galaxy of Heroes",104197,5426,140,619,"https://i.ytimg.com/vi/_CZHqpIpN4k/default.jpg","False","False","False"
"81","17.15.12","Heart-Wrenching Video: Starving Polar Bear on Iceless Land | National Geographic","National Geographic",15,"2017-12-11T18:00:02.000Z","national geographic|nat geo|natgeo|animals|wildlife|science|explore|discover|survival|nature|documentary|polar bear|starving|arctic|sea ice|melt|climate change|Paul Nicklen|Heart-Wrenching|Iceless Land|starving polar bear|spotted|photographer|expedition|the Baffin Islands|PLivjPDlt6ApRfQqtRw7JkGCLvezGeMBB2|PLivjPDlt6ApRiBHpsyXWG22G8RPNZ6jlb|PLivjPDlt6ApTjurXykShuUqp7LQcj9s8s|Polar Bear on Iceless Land|polar bear was spotted|expedition in the Baffin Islands",691217,11522,1699,5111,"https://i.ytimg.com/vi/_JhaVNJb3ag/default.jpg","False","False","False"
"82","17.15.12","Thunder officially on the clock | The Jump | ESPN","ESPN",17,"2017-12-12T20:37:50.000Z","espn|espn live|the jump|rachel nichols|thunder|okc|oklahoma city|oklahoma city thunder|paul george|paul|george|paul george thunder|paul george trade|nba|basketball",206199,1661,87,931,"https://i.ytimg.com/vi/Dm9iTlsaie4/default.jpg","False","False","False"
"83","17.15.12","Visit with Santa Cold Open - SNL","Saturday Night Live",24,"2017-12-10T08:30:47.000Z","SNL|Saturday Night Live|SNL Season 43|Episode 1733|James Franco|Kate McKinnon|Kenan Thompson|Christmas|Santa Claus|s43|s43e8|episode 8|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|producer|director|The Disaster Artist|Pineapple Express|Future World|Sausage Party|Seth Rogan|SZA|CTRL|Love Galore|Supermodel",2743968,27917,4458,3707,"https://i.ytimg.com/vi/A8HLnDP6uRM/default.jpg","False","False","False"
"84","17.16.12","Ed Sheeran - Perfect Symphony (with Andrea Bocelli)","Ed Sheeran",10,"2017-12-15T08:12:39.000Z","edsheeran|ed sheeran|acoustic|live|cover|official|remix|official video|lyrics|session",5988303,532876,5522,22643,"https://i.ytimg.com/vi/eiDiKwbGfIY/default.jpg","False","False","False"
"85","17.16.12","Stephen A. speculates what LeBron James told Lonzo Ball after Lakers-Cavaliers | First Take | ESPN","ESPN",17,"2017-12-15T15:56:21.000Z","espn|espn live|first take|espn first|first take today|first take daily|first take live|stephen a. smith|stephen a smith|stephen a.|stephen a|max kellerman|max|speculates|what|lebron|james|told|lonzo|ball|after|lakers|cavaliers|lebron james|lonzo ball|nba|basketball",423760,4141,257,959,"https://i.ytimg.com/vi/p2P5jrcNwY4/default.jpg","False","False","False"
"86","17.16.12","The Last Jedi Cast Answers YOUR Questions, Behind the Scenes of the Red Carpet Live Stream, & More!","Star Wars",24,"2017-12-13T21:43:09.000Z","The Star Wars Show|Star Wars Show|Andi Gutierrez|Anthony Carboni|Lucasfilm|Star Wars|Star Wars: The Last Jedi|Rian Johnson|Daisy Ridley|The Last Jedi Red Carpet|The Last Jedi World Premiere|Sphero BB-8|Sphero|BB-8|Star Wars Battlefront II|Galaxy of Heroes",123447,5816,177,674,"https://i.ytimg.com/vi/_CZHqpIpN4k/default.jpg","False","False","False"
"87","17.16.12","Heart-Wrenching Video: Starving Polar Bear on Iceless Land | National Geographic","National Geographic",15,"2017-12-11T18:00:02.000Z","national geographic|nat geo|natgeo|animals|wildlife|science|explore|discover|survival|nature|documentary|polar bear|starving|arctic|sea ice|melt|climate change|Paul Nicklen|Heart-Wrenching|Iceless Land|starving polar bear|spotted|photographer|expedition|the Baffin Islands|PLivjPDlt6ApRfQqtRw7JkGCLvezGeMBB2|PLivjPDlt6ApRiBHpsyXWG22G8RPNZ6jlb|PLivjPDlt6ApTjurXykShuUqp7LQcj9s8s|Polar Bear on Iceless Land|polar bear was spotted|expedition in the Baffin Islands",724403,11835,1744,5239,"https://i.ytimg.com/vi/_JhaVNJb3ag/default.jpg","False","False","False"
"88","17.16.12","Visit with Santa Cold Open - SNL","Saturday Night Live",24,"2017-12-10T08:30:47.000Z","SNL|Saturday Night Live|SNL Season 43|Episode 1733|James Franco|Kate McKinnon|Kenan Thompson|Christmas|Santa Claus|s43|s43e8|episode 8|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|producer|director|The Disaster Artist|Pineapple Express|Future World|Sausage Party|Seth Rogan|SZA|CTRL|Love Galore|Supermodel",2838859,28340,4552,3715,"https://i.ytimg.com/vi/A8HLnDP6uRM/default.jpg","False","False","False"
"89","17.17.12","Ed Sheeran - Perfect Symphony (with Andrea Bocelli)","Ed Sheeran",10,"2017-12-15T08:12:39.000Z","edsheeran|ed sheeran|acoustic|live|cover|official|remix|official video|lyrics|session",10999974,718501,9789,29094,"https://i.ytimg.com/vi/eiDiKwbGfIY/default.jpg","False","False","False"
"90","17.17.12","Stephen A. speculates what LeBron James told Lonzo Ball after Lakers-Cavaliers | First Take | ESPN","ESPN",17,"2017-12-15T15:56:21.000Z","espn|espn live|first take|espn first|first take today|first take daily|first take live|stephen a. smith|stephen a smith|stephen a.|stephen a|max kellerman|max|speculates|what|lebron|james|told|lonzo|ball|after|lakers|cavaliers|lebron james|lonzo ball|nba|basketball",625807,5416,424,1217,"https://i.ytimg.com/vi/p2P5jrcNwY4/default.jpg","False","False","False"
"91","17.17.12","The Last Jedi Cast Answers YOUR Questions, Behind the Scenes of the Red Carpet Live Stream, & More!","Star Wars",24,"2017-12-13T21:43:09.000Z","The Star Wars Show|Star Wars Show|Andi Gutierrez|Anthony Carboni|Lucasfilm|Star Wars|Star Wars: The Last Jedi|Rian Johnson|Daisy Ridley|The Last Jedi Red Carpet|The Last Jedi World Premiere|Sphero BB-8|Sphero|BB-8|Star Wars Battlefront II|Galaxy of Heroes",137695,6041,214,707,"https://i.ytimg.com/vi/_CZHqpIpN4k/default.jpg","False","False","False"
"92","17.17.12","Heart-Wrenching Video: Starving Polar Bear on Iceless Land | National Geographic","National Geographic",15,"2017-12-11T18:00:02.000Z","national geographic|nat geo|natgeo|animals|wildlife|science|explore|discover|survival|nature|documentary|polar bear|starving|arctic|sea ice|melt|climate change|Paul Nicklen|Heart-Wrenching|Iceless Land|starving polar bear|spotted|photographer|expedition|the Baffin Islands|PLivjPDlt6ApRfQqtRw7JkGCLvezGeMBB2|PLivjPDlt6ApRiBHpsyXWG22G8RPNZ6jlb|PLivjPDlt6ApTjurXykShuUqp7LQcj9s8s|Polar Bear on Iceless Land|polar bear was spotted|expedition in the Baffin Islands",754747,12178,1789,5395,"https://i.ytimg.com/vi/_JhaVNJb3ag/default.jpg","False","False","False"
